student_id,age,gender,major,study_hours_per_day,social_media_hours,netflix_hours,part_time_job,attendance_percentage,sleep_hours,diet_quality,exercise_frequency,parental_education_level,internet_quality,mental_health_rating,extracurricular_participation,previous_gpa,semester,stress_level,dropout_risk,social_activity,screen_time,study_environment,access_to_tutoring,family_income_range,parental_support_level,motivation_level,exam_anxiety_score,learning_style,time_management_score,exam_score,ai_feedback,predicted_score
138323,25,Female,Business,5.9,1.2,0.8,Yes,77.0,5.5,Fair,1,Bachelor,Low,4.9,No,4.0,3,7.5,No,5,8.0,Quiet Room,Yes,High,1,5,10,Kinesthetic,5.1,100,Improve sleep hygiene. Manage exam anxiety.,89.71
138324,28,Male,Computer Science,5.524345808734941,3.5,3.9,Yes,92.1,5.4,Fair,3,Master,Low,5.4,Yes,4.0,1,2.0,No,1,13.3,Dorm,No,Low,4,6,9,Auditory,6.8,100,Improve sleep hygiene. Reduce social media usage. Too much time on Netflix. Manage exam anxiety.,90.2
138325,27,Other,Psychology,3.5,3.7,3.8,Yes,98.9,6.3,Poor,6,PhD,High,5.7,No,4.0,2,4.8,No,4,11.2,Co-Learning Group,Yes,Medium,9,6,9,Auditory,2.1,94,Reduce social media usage. Too much time on Netflix. Manage exam anxiety.,87.91
138326,18,Other,Business,2.8,4.8,1.8,Yes,64.5,7.3,Good,3,Master,Low,7.8,No,2.96,3,3.6,No,5,9.9,Dorm,No,Low,2,4,10,Visual,6.0,73,Reduce social media usage. Improve attendance. Work on motivation. Manage exam anxiety.,85.66
138327,26,Male,Engineering,3.9,0.5,3.6,Yes,80.0,7.2,Poor,1,PhD,Low,4.8,Yes,3.52,8,5.0,No,5,9.2,Library,Yes,Low,7,4,10,Reading,4.7,90,Too much time on Netflix. Work on motivation. Manage exam anxiety.,87.31
138328,19,Female,Business,3.6,0.6,2.9,No,65.2,8.0,Good,4,Master,Medium,5.8,No,3.94,8,8.7,No,3,8.8,Cafe,No,High,6,9,6,Auditory,8.7,95,Too much time on Netflix. Improve attendance.,92.87
138329,22,Male,Arts,4.2,2.9,2.7,Yes,59.2,10.6,Good,4,Master,Medium,9.2,No,4.0,8,3.0,No,2,11.7,Co-Learning Group,Yes,Low,9,10,5,Visual,3.1,94,Too much time on Netflix. Improve attendance.,96.46
138330,18,Male,Engineering,2.7,1.3,2.9,Yes,91.2,7.2,Fair,5,Bachelor,Low,5.9,Yes,3.49,4,1.7,No,3,8.5,Co-Learning Group,Yes,Medium,7,7,8,Reading,9.9,85,Too much time on Netflix. Manage exam anxiety.,88.83
138331,24,Female,Business,8.1,3.5,2.9,No,97.8,4.0,Good,4,PhD,Low,8.8,No,3.19,6,1.7,No,0,15.2,Library,No,Medium,1,6,9,Kinesthetic,5.0,76,Improve sleep hygiene. Reduce social media usage. Too much time on Netflix. Manage exam anxiety.,92.75
138332,21,Male,Biology,2.5,2.7,3.9,Yes,98.7,6.0,Fair,7,Master,Medium,6.7,No,3.87,3,8.0,No,0,9.2,Quiet Room,No,High,1,3,10,Kinesthetic,8.0,94,Too much time on Netflix. Work on motivation. Manage exam anxiety.,83.63
138333,26,Male,Computer Science,10.16698820106106,0.6,3.9,No,56.9,8.2,Fair,3,PhD,Medium,7.8,Yes,3.34,8,4.2,No,4,15.9,Quiet Room,No,High,2,1,10,Visual,8.2,75,Too much time on Netflix. Improve attendance. Work on motivation. Manage exam anxiety.,94.23
138334,18,Male,Computer Science,1.9407155336221489,2.5,0.3,No,82.4,6.1,Good,3,PhD,Medium,5.9,Yes,2.57,1,5.3,No,3,5.1,Quiet Room,No,Low,3,3,10,Kinesthetic,9.1,52,Increase daily study time. Work on motivation. Manage exam anxiety.,82.92
138335,24,Male,Biology,3.0,2.2,0.1,Yes,42.4,9.3,Good,4,Master,High,6.6,No,3.05,7,3.9,No,4,5.8,Dorm,Yes,High,7,9,6,Visual,7.2,66,Improve attendance.,92.83
138336,22,Female,Engineering,2.4,0.6,1.4,No,91.4,6.6,Poor,4,PhD,Low,10.0,No,2.71,2,3.5,No,5,5.2,Co-Learning Group,No,Low,2,6,9,Visual,9.6,68,Manage exam anxiety.,86.88
138337,23,Male,Engineering,2.8,2.9,3.8,No,74.8,4.2,Fair,7,Bachelor,Medium,6.5,No,4.0,5,5.4,No,2,10.2,Quiet Room,Yes,High,8,4,10,Auditory,5.3,97,Improve sleep hygiene. Too much time on Netflix. Work on motivation. Manage exam anxiety.,83.53
138338,27,Female,Biology,2.3,2.2,4.0,No,68.8,5.3,Fair,2,PhD,Medium,8.6,No,3.55,4,3.8,No,0,9.4,Dorm,Yes,Medium,9,9,6,Reading,7.3,88,Improve sleep hygiene. Too much time on Netflix. Improve attendance.,89.03
138339,20,Other,Biology,3.5,2.6,3.2,No,59.0,8.0,Poor,7,High School,High,7.3,Yes,4.0,6,5.7,No,2,10.2,Cafe,No,Medium,10,8,7,Reading,2.2,96,Too much time on Netflix. Improve attendance.,91.38
138340,25,Female,Psychology,2.7,3.0,1.9,No,40.4,7.5,Fair,5,PhD,High,10.0,Yes,2.67,2,4.9,No,1,8.7,Co-Learning Group,No,Medium,8,3,10,Auditory,1.8,64,Improve attendance. Work on motivation. Manage exam anxiety.,84.77
138341,18,Male,Biology,5.0,0.1,3.2,Yes,49.3,8.2,Good,4,Master,Medium,4.1,Yes,3.94,2,5.0,No,2,9.3,Cafe,No,Medium,1,2,10,Kinesthetic,3.8,100,Too much time on Netflix. Improve attendance. Work on motivation. Manage exam anxiety.,87.8
138342,18,Male,Computer Science,10.1116838943595,1.6,0.8,Yes,63.7,8.5,Fair,5,Bachelor,High,7.6,Yes,4.0,1,5.5,No,1,14.0,Library,No,Medium,9,4,10,Kinesthetic,5.5,96,Improve attendance. Work on motivation. Manage exam anxiety.,96.85
138343,16,Male,Computer Science,1.749081847437497,4.3,2.7,No,87.8,7.5,Fair,5,Some College,Medium,6.9,No,2.87,1,5.0,No,0,9.8,Library,No,High,6,7,8,Visual,1.6,71,Increase daily study time. Reduce social media usage. Too much time on Netflix. Manage exam anxiety.,87.39
138344,27,Other,Arts,4.5,0.5,2.3,No,98.7,10.1,Poor,1,PhD,Medium,4.1,Yes,3.53,2,8.2,No,0,8.8,Co-Learning Group,No,Low,7,6,9,Kinesthetic,3.9,88,Too much time on Netflix. Manage exam anxiety.,92.21
138345,24,Other,Business,3.1,1.9,3.7,Yes,47.1,6.9,Fair,7,Master,High,8.2,No,4.0,6,1.8,No,0,8.8,Library,Yes,Medium,2,10,5,Auditory,9.6,92,Too much time on Netflix. Improve attendance.,92.45
138346,28,Other,Engineering,7.6,4.5,1.9,No,73.7,6.9,Good,4,Master,Low,5.3,No,3.21,2,6.4,No,1,14.8,Quiet Room,No,Low,5,5,10,Reading,7.0,90,Reduce social media usage. Manage exam anxiety.,92.98
138347,23,Female,Business,1.8,1.7,3.4,No,86.1,6.3,Good,4,Some College,High,6.1,Yes,3.68,5,6.4,No,5,8.0,Quiet Room,Yes,High,1,4,10,Kinesthetic,6.0,95,Increase daily study time. Too much time on Netflix. Work on motivation. Manage exam anxiety.,83.72
138348,27,Male,Computer Science,7.986897953731025,4.4,2.6,Yes,69.4,7.3,Poor,6,Master,High,10.0,Yes,4.0,5,3.0,No,4,16.3,Co-Learning Group,Yes,High,3,1,10,Auditory,8.2,100,Reduce social media usage. Too much time on Netflix. Improve attendance. Work on motivation. Manage exam anxiety.,90.38
138349,25,Other,Business,3.5,4.4,1.4,Yes,90.2,4.9,Poor,0,Bachelor,Medium,10.0,No,3.39,3,5.1,No,3,10.5,Cafe,Yes,High,5,6,9,Auditory,9.4,82,Improve sleep hygiene. Reduce social media usage. Manage exam anxiety.,87.02
138350,19,Female,Arts,2.7,3.3,0.2,Yes,90.7,7.1,Fair,0,Master,Medium,6.3,No,3.71,3,4.3,No,5,7.9,Cafe,Yes,High,4,10,5,Auditory,9.3,92,Reduce social media usage.,91.99
138351,23,Other,Computer Science,3.633078756223701,2.4,3.0,Yes,52.8,6.4,Poor,0,Bachelor,High,3.6,Yes,2.58,4,8.0,No,0,9.9,Dorm,Yes,High,8,8,7,Reading,9.8,69,Too much time on Netflix. Improve attendance.,90.59
138352,28,Male,Arts,3.6,2.2,2.0,No,96.5,5.9,Fair,7,PhD,Medium,6.7,No,4.0,8,1.0,No,5,9.3,Dorm,No,High,9,8,7,Reading,2.5,99,Improve sleep hygiene.,90.07
138353,21,Female,Engineering,3.0,4.9,0.2,Yes,81.2,7.7,Fair,7,Some College,High,7.6,No,4.0,4,6.5,No,0,9.7,Library,No,Low,3,9,6,Auditory,7.8,100,Reduce social media usage.,91.61
138354,19,Male,Biology,5.3,0.1,0.0,No,91.1,6.1,Fair,3,Some College,Medium,5.5,Yes,4.0,3,6.1,No,1,6.6,Library,No,Medium,7,6,9,Visual,2.7,100,Manage exam anxiety.,90.43
138355,26,Female,Business,3.9,1.0,3.8,Yes,95.4,4.4,Good,7,High School,Low,10.0,No,3.23,6,3.4,No,4,10.5,Co-Learning Group,No,High,9,10,5,Reading,5.8,88,Improve sleep hygiene. Too much time on Netflix.,91.78
138356,21,Other,Arts,3.1,4.2,3.6,No,93.3,6.0,Good,4,Bachelor,Low,8.3,Yes,3.84,7,4.7,No,5,12.6,Co-Learning Group,No,Low,4,1,10,Visual,6.2,92,Reduce social media usage. Too much time on Netflix. Work on motivation. Manage exam anxiety.,82.62
138357,25,Male,Business,5.0,2.3,3.3,No,94.6,4.0,Good,4,High School,Medium,6.1,No,4.0,5,5.4,No,4,11.7,Dorm,No,Low,7,6,9,Visual,3.3,100,Improve sleep hygiene. Too much time on Netflix. Manage exam anxiety.,88.44
138358,21,Male,Psychology,3.6,2.8,1.0,No,71.4,5.8,Fair,2,Some College,Low,6.2,Yes,2.58,1,9.5,Yes,0,9.1,Library,No,Medium,5,1,10,Kinesthetic,7.3,69,Improve sleep hygiene. Work on motivation. Manage exam anxiety.,83.23
138359,20,Male,Arts,5.2,2.1,2.8,No,91.7,5.9,Good,4,Master,High,4.4,Yes,4.0,8,6.3,No,3,10.3,Dorm,No,Medium,9,8,7,Reading,2.3,98,Improve sleep hygiene. Too much time on Netflix.,92.3
138360,24,Female,Biology,4.5,4.9,0.6,Yes,97.0,5.2,Fair,3,High School,Low,5.3,Yes,2.76,4,3.9,No,2,10.3,Library,Yes,High,5,2,10,Auditory,9.0,70,Improve sleep hygiene. Reduce social media usage. Work on motivation. Manage exam anxiety.,84.89
138361,17,Male,Biology,3.4,1.8,1.3,Yes,58.6,6.2,Poor,6,PhD,High,4.8,Yes,3.51,5,7.4,No,1,7.9,Library,Yes,Medium,5,7,8,Kinesthetic,3.8,88,Improve attendance. Manage exam anxiety.,88.89
138362,16,Female,Computer Science,7.985898708519954,1.9,3.8,No,43.6,9.3,Good,6,PhD,Low,7.7,Yes,4.0,6,4.9,No,4,14.1,Cafe,Yes,Medium,6,4,10,Visual,5.2,95,Too much time on Netflix. Improve attendance. Work on motivation. Manage exam anxiety.,94.43
138363,28,Female,Computer Science,4.352637474613161,1.2,2.2,Yes,72.8,6.8,Poor,7,Master,High,5.1,Yes,4.0,4,5.9,No,5,9.5,Cafe,Yes,Medium,3,2,10,Visual,4.3,95,Too much time on Netflix. Work on motivation. Manage exam anxiety.,85.87
138364,27,Female,Psychology,4.9,0.4,1.2,No,72.0,8.4,Good,5,PhD,High,5.8,No,4.0,2,3.3,No,3,8.2,Library,No,Low,2,7,8,Visual,3.3,98,Manage exam anxiety.,92.63
138365,26,Female,Biology,5.7,3.1,3.5,Yes,83.1,7.4,Good,2,Some College,High,10.0,No,3.42,4,1.8,No,0,13.7,Library,No,Low,9,4,10,Kinesthetic,2.5,78,Reduce social media usage. Too much time on Netflix. Work on motivation. Manage exam anxiety.,89.8
138366,24,Female,Computer Science,1.1271460771791402,3.4,3.7,No,79.3,5.1,Fair,0,Master,Low,8.5,No,2.8,5,6.6,No,3,10.2,Dorm,Yes,Low,7,6,9,Auditory,8.2,75,Increase daily study time. Improve sleep hygiene. Reduce social media usage. Too much time on Netflix. Manage exam anxiety.,83.87
138367,26,Male,Engineering,1.0,4.7,1.0,No,61.7,6.5,Good,1,PhD,Low,10.0,Yes,3.24,4,3.3,No,5,8.5,Quiet Room,Yes,High,2,10,5,Reading,9.6,86,Increase daily study time. Reduce social media usage. Improve attendance.,89.11
138368,26,Female,Business,5.0,1.0,2.1,No,67.6,5.9,Fair,1,Bachelor,High,8.8,Yes,4.0,7,1.6,No,5,9.0,Cafe,Yes,Medium,2,7,8,Reading,7.8,100,Improve sleep hygiene. Too much time on Netflix. Improve attendance. Manage exam anxiety.,91.05
138369,20,Female,Arts,7.4,0.1,1.3,Yes,82.1,6.5,Good,5,Master,Medium,6.4,No,3.4,8,7.9,No,4,10.1,Cafe,Yes,High,9,9,6,Auditory,3.5,89,Keep up the good work!,97.02
138370,21,Male,Biology,2.8,2.6,1.4,No,43.7,6.7,Good,4,High School,Low,7.1,No,4.0,7,5.2,No,3,7.1,Cafe,Yes,High,9,6,9,Reading,6.1,100,Improve attendance. Manage exam anxiety.,87.29
138371,20,Female,Computer Science,1.11334289866146,5.0,2.5,No,82.3,6.6,Poor,4,Master,High,9.0,Yes,2.97,3,4.5,No,4,8.8,Library,Yes,Medium,9,5,10,Kinesthetic,8.6,74,Increase daily study time. Reduce social media usage. Too much time on Netflix. Manage exam anxiety.,83.74
138372,17,Other,Engineering,4.4,4.0,0.2,No,57.8,6.5,Fair,6,PhD,High,9.4,No,4.0,1,7.2,No,5,9.9,Co-Learning Group,Yes,High,1,9,6,Reading,3.8,100,Reduce social media usage. Improve attendance.,92.63
138373,28,Female,Psychology,1.0,4.1,0.1,No,82.7,8.4,Fair,6,PhD,Medium,4.1,Yes,4.0,7,5.2,No,1,6.0,Quiet Room,Yes,High,9,8,7,Kinesthetic,6.4,98,Increase daily study time. Reduce social media usage.,88.21
138374,18,Male,Psychology,5.2,0.4,0.4,Yes,68.0,8.2,Good,3,Some College,High,4.9,No,4.0,1,3.6,No,5,7.1,Dorm,Yes,High,6,10,5,Reading,7.2,99,Improve attendance.,96.34
138375,21,Female,Psychology,5.0,3.4,3.1,No,66.1,5.9,Poor,5,Some College,High,5.0,Yes,3.89,4,1.1,No,2,12.5,Cafe,No,Medium,1,9,6,Reading,4.4,100,Improve sleep hygiene. Reduce social media usage. Too much time on Netflix. Improve attendance.,93.1
138376,19,Other,Psychology,3.4,0.1,2.0,No,88.5,5.7,Fair,7,Bachelor,High,6.5,No,3.9,7,2.0,No,3,5.6,Cafe,Yes,Medium,3,8,7,Visual,8.3,98,Improve sleep hygiene.,89.86
138377,27,Male,Computer Science,5.1429806875571416,4.2,0.1,Yes,40.0,6.3,Good,3,Some College,High,8.6,Yes,4.0,6,4.8,No,0,10.0,Dorm,Yes,Medium,2,9,6,Kinesthetic,6.0,97,Reduce social media usage. Improve attendance.,93.55
138378,17,Female,Engineering,3.2,2.1,1.8,Yes,60.1,8.5,Fair,1,High School,Low,9.0,No,4.0,7,5.1,No,5,7.5,Quiet Room,Yes,High,9,4,10,Reading,9.9,100,Improve attendance. Work on motivation. Manage exam anxiety.,87.28
138379,20,Other,Engineering,3.0,1.5,2.8,Yes,43.7,8.8,Poor,7,Bachelor,Medium,6.0,No,4.0,4,5.4,No,0,8.3,Cafe,No,High,6,9,6,Kinesthetic,3.9,96,Too much time on Netflix. Improve attendance.,92.44
138380,24,Male,Arts,4.9,3.1,1.9,Yes,71.4,6.4,Poor,2,Bachelor,High,5.6,Yes,2.66,5,7.2,No,1,11.1,Dorm,Yes,Low,10,5,10,Reading,8.2,60,Reduce social media usage. Manage exam anxiety.,88.94
138381,16,Female,Engineering,2.3,2.4,0.2,Yes,89.1,5.4,Good,6,Bachelor,Medium,7.9,Yes,4.0,3,3.4,No,5,5.3,Cafe,No,High,2,6,9,Auditory,4.4,100,Improve sleep hygiene. Manage exam anxiety.,85.68
138382,20,Female,Business,0.0,1.3,2.2,Yes,97.6,8.7,Fair,0,High School,Low,7.5,Yes,3.22,6,8.0,No,2,4.9,Library,No,High,1,1,10,Auditory,2.5,77,Increase daily study time. Too much time on Netflix. Work on motivation. Manage exam anxiety.,80.28
138383,19,Female,Business,5.1,4.5,2.3,No,53.8,8.2,Poor,6,PhD,Low,7.0,No,4.0,8,5.3,No,0,12.5,Library,Yes,Medium,6,6,9,Auditory,3.6,100,Reduce social media usage. Too much time on Netflix. Improve attendance. Manage exam anxiety.,91.45
138384,18,Female,Engineering,6.3,3.9,3.9,Yes,86.3,6.7,Poor,0,PhD,Medium,6.4,Yes,3.08,5,4.9,No,1,15.4,Dorm,Yes,Low,7,9,6,Reading,8.3,82,Reduce social media usage. Too much time on Netflix.,95.58
138385,17,Other,Biology,3.7,0.5,0.9,Yes,47.6,5.2,Good,2,Bachelor,High,6.6,No,4.0,3,5.0,No,4,6.5,Library,No,Low,10,10,5,Auditory,4.2,100,Improve sleep hygiene. Improve attendance.,92.0
138386,21,Female,Psychology,2.5,3.1,1.5,No,77.4,7.6,Fair,6,Bachelor,High,6.3,Yes,2.94,1,2.7,No,1,8.8,Cafe,No,Medium,6,6,9,Kinesthetic,9.5,71,Reduce social media usage. Manage exam anxiety.,87.61
138387,26,Female,Psychology,6.4,1.6,3.4,Yes,47.5,4.0,Good,3,Bachelor,High,4.7,No,3.09,5,3.2,No,3,12.6,Dorm,No,Low,7,10,5,Kinesthetic,2.9,88,Improve sleep hygiene. Too much time on Netflix. Improve attendance.,94.84
138388,26,Female,Business,0.0,1.8,0.9,Yes,86.5,7.3,Good,3,Some College,Low,5.1,No,3.4,4,7.2,No,0,4.3,Co-Learning Group,Yes,High,1,3,10,Auditory,6.5,80,Increase daily study time. Work on motivation. Manage exam anxiety.,81.05
138389,27,Other,Psychology,3.9,3.4,3.2,Yes,44.7,6.5,Good,6,Bachelor,Low,6.6,Yes,4.0,2,4.8,No,2,12.4,Quiet Room,No,High,7,4,10,Visual,7.3,94,Reduce social media usage. Too much time on Netflix. Improve attendance. Work on motivation. Manage exam anxiety.,86.7
138390,24,Male,Computer Science,1.1911877127102677,4.7,3.6,Yes,78.0,6.7,Fair,0,Some College,High,5.6,Yes,2.26,4,6.2,No,3,11.2,Cafe,No,High,3,1,10,Auditory,2.3,61,Increase daily study time. Reduce social media usage. Too much time on Netflix. Work on motivation. Manage exam anxiety.,80.33
138391,18,Female,Arts,1.1,1.1,1.9,Yes,61.3,6.1,Good,6,PhD,Low,8.4,Yes,3.18,1,1.0,No,3,5.6,Quiet Room,Yes,High,6,1,10,Visual,6.9,91,Increase daily study time. Improve attendance. Work on motivation. Manage exam anxiety.,80.02
138392,26,Male,Engineering,5.6,0.7,0.4,Yes,81.1,6.3,Good,2,Some College,High,6.6,No,3.24,2,3.9,No,3,8.2,Library,No,High,9,7,8,Reading,6.8,88,Manage exam anxiety.,92.17
138393,16,Other,Arts,3.5,2.1,3.8,No,45.2,7.7,Fair,7,Some College,Low,5.3,Yes,4.0,5,3.0,No,1,10.0,Dorm,No,High,8,4,10,Visual,6.0,100,Too much time on Netflix. Improve attendance. Work on motivation. Manage exam anxiety.,87.04
138394,23,Male,Biology,4.8,1.7,4.0,Yes,99.7,8.6,Good,0,Some College,Medium,9.1,No,4.0,3,7.2,No,5,11.0,Quiet Room,Yes,Low,4,5,10,Kinesthetic,9.3,100,Too much time on Netflix. Manage exam anxiety.,90.51
138395,20,Male,Business,3.7,0.7,2.0,No,50.0,6.9,Fair,3,PhD,Low,8.6,Yes,3.45,1,4.0,No,1,7.0,Dorm,Yes,Low,4,7,8,Kinesthetic,1.3,87,Improve attendance. Manage exam anxiety.,89.8
138396,21,Male,Computer Science,3.4143639921276603,2.6,0.8,Yes,59.5,5.4,Good,5,PhD,Medium,7.3,Yes,3.75,2,3.2,No,2,6.9,Quiet Room,Yes,High,1,5,10,Auditory,3.2,92,Improve sleep hygiene. Improve attendance. Manage exam anxiety.,86.05
138397,18,Female,Arts,4.3,3.7,3.0,Yes,84.0,8.8,Good,4,High School,Low,8.6,No,4.0,7,2.4,No,3,11.4,Co-Learning Group,Yes,High,8,4,10,Kinesthetic,8.6,97,Reduce social media usage. Too much time on Netflix. Work on motivation. Manage exam anxiety.,88.96
138398,20,Other,Business,3.3,3.4,1.1,Yes,85.6,9.8,Fair,6,Bachelor,High,6.1,Yes,4.0,4,3.7,No,0,9.0,Quiet Room,Yes,Medium,1,9,6,Visual,4.0,99,Reduce social media usage.,93.53
138399,22,Male,Biology,3.8,1.0,1.0,Yes,84.5,8.4,Fair,5,Some College,Medium,6.5,Yes,3.08,7,3.7,No,5,6.7,Library,No,Low,1,6,9,Visual,6.3,75,Manage exam anxiety.,90.02
138400,19,Other,Psychology,4.1,0.8,3.5,Yes,98.2,6.6,Good,3,Some College,High,5.7,No,4.0,1,4.8,No,5,8.6,Cafe,Yes,High,7,2,10,Reading,3.0,97,Too much time on Netflix. Work on motivation. Manage exam anxiety.,85.4
138401,20,Other,Business,3.4,4.7,0.2,Yes,92.3,5.9,Good,7,PhD,High,4.1,No,3.13,4,1.8,No,1,10.0,Co-Learning Group,No,Medium,3,8,7,Visual,5.3,83,Improve sleep hygiene. Reduce social media usage.,89.72
138402,20,Other,Engineering,4.3,2.1,3.9,Yes,67.1,7.3,Good,7,High School,Medium,10.0,No,3.58,3,2.8,No,0,11.2,Quiet Room,No,High,6,8,7,Kinesthetic,3.5,89,Too much time on Netflix. Improve attendance.,92.05
138403,17,Male,Psychology,4.3,4.6,2.1,No,97.4,7.0,Fair,3,PhD,Medium,7.9,Yes,4.0,5,4.3,No,1,11.9,Co-Learning Group,No,Low,9,6,9,Visual,9.5,100,Reduce social media usage. Too much time on Netflix. Manage exam anxiety.,89.64
138404,23,Female,Biology,6.3,1.8,2.8,Yes,97.0,6.0,Good,5,Bachelor,Medium,4.0,Yes,3.25,3,6.7,No,5,12.8,Dorm,Yes,High,1,9,6,Visual,2.8,81,Too much time on Netflix.,95.05
138405,18,Male,Engineering,7.0,1.0,2.1,Yes,83.1,6.0,Good,3,Master,High,5.1,No,3.43,5,8.0,No,3,10.7,Co-Learning Group,No,High,4,4,10,Reading,8.1,87,Too much time on Netflix. Work on motivation. Manage exam anxiety.,90.83
138406,18,Other,Biology,3.4,4.5,0.2,Yes,71.1,7.2,Poor,4,Bachelor,Medium,7.7,Yes,3.17,3,2.0,No,0,9.6,Cafe,No,Low,3,3,10,Reading,9.4,72,Reduce social media usage. Work on motivation. Manage exam anxiety.,85.65
138407,26,Female,Biology,5.7,4.8,2.4,Yes,66.8,7.8,Good,7,Bachelor,Low,5.9,Yes,4.0,6,3.7,No,2,14.8,Quiet Room,No,High,2,1,10,Visual,6.4,100,Reduce social media usage. Too much time on Netflix. Improve attendance. Work on motivation. Manage exam anxiety.,87.48
138408,20,Other,Engineering,6.3,1.3,3.0,No,68.0,5.1,Good,6,Some College,High,7.4,No,3.41,8,4.4,No,5,10.9,Quiet Room,Yes,High,8,6,9,Auditory,7.3,77,Improve sleep hygiene. Too much time on Netflix. Improve attendance. Manage exam anxiety.,91.15
138409,23,Male,Biology,0.1,4.6,3.1,No,42.7,5.5,Good,7,Master,Medium,6.2,No,3.51,5,3.5,No,4,8.1,Co-Learning Group,Yes,High,3,2,10,Visual,5.3,80,Increase daily study time. Improve sleep hygiene. Reduce social media usage. Too much time on Netflix. Improve attendance. Work on motivation. Manage exam anxiety.,78.85
138410,28,Male,Arts,5.4,4.4,3.8,Yes,46.5,7.0,Good,4,High School,Medium,8.7,No,4.0,3,5.2,No,4,15.5,Library,Yes,Medium,5,10,5,Auditory,7.6,92,Reduce social media usage. Too much time on Netflix. Improve attendance.,95.58
138411,16,Male,Business,3.0,2.7,1.2,No,54.0,6.7,Fair,1,High School,High,10.0,Yes,3.14,4,3.8,No,0,7.7,Dorm,No,Low,2,8,7,Visual,3.3,85,Improve attendance.,89.75
138412,20,Male,Arts,3.8,2.6,2.4,Yes,84.0,7.8,Good,1,Master,Low,9.7,No,3.95,5,4.7,No,2,10.1,Dorm,No,High,4,8,7,Kinesthetic,7.7,100,Too much time on Netflix.,91.79
138413,24,Male,Engineering,3.4,4.4,1.1,No,64.2,7.2,Good,1,Some College,High,3.0,Yes,3.56,8,7.6,No,2,9.1,Dorm,Yes,Medium,5,7,8,Visual,8.0,90,Reduce social media usage. Improve attendance. Manage exam anxiety.,89.59
138414,20,Other,Arts,5.0,2.9,1.2,No,88.9,7.9,Good,2,Bachelor,High,6.2,Yes,4.0,5,4.3,No,3,10.3,Quiet Room,Yes,Medium,9,8,7,Kinesthetic,8.6,100,Keep up the good work!,93.55
138415,23,Other,Arts,4.6,5.0,0.6,Yes,63.3,5.2,Good,0,High School,Medium,9.1,No,2.89,2,5.0,No,3,11.0,Dorm,Yes,Medium,4,9,6,Kinesthetic,4.1,68,Improve sleep hygiene. Reduce social media usage. Improve attendance.,91.95
138416,17,Female,Computer Science,4.834534672434855,2.9,0.4,Yes,51.8,9.2,Poor,0,Some College,Medium,10.0,Yes,3.24,5,2.9,No,2,8.9,Dorm,Yes,Low,2,3,10,Auditory,4.1,80,Improve attendance. Work on motivation. Manage exam anxiety.,89.02
138417,20,Male,Biology,4.4,4.9,0.1,Yes,85.3,5.5,Good,7,Bachelor,Medium,3.0,No,3.75,5,6.2,No,1,11.0,Co-Learning Group,No,Medium,1,7,8,Reading,7.1,84,Improve sleep hygiene. Reduce social media usage. Manage exam anxiety.,89.74
138418,21,Female,Computer Science,3.610463198740465,1.1,2.5,Yes,64.9,7.7,Fair,2,Master,High,7.1,No,3.54,4,4.5,No,4,7.5,Dorm,No,High,2,7,8,Kinesthetic,7.4,87,Too much time on Netflix. Improve attendance. Manage exam anxiety.,90.38
138419,28,Other,Arts,4.4,4.4,3.7,Yes,73.2,6.8,Fair,7,Master,Medium,9.2,No,3.66,2,6.5,No,1,13.8,Cafe,Yes,Low,2,10,5,Kinesthetic,4.7,98,Reduce social media usage. Too much time on Netflix.,94.0
138420,17,Female,Psychology,3.6,4.5,2.2,Yes,94.3,6.4,Good,0,Bachelor,Medium,8.8,Yes,4.0,7,6.0,No,3,12.1,Co-Learning Group,No,Medium,6,8,7,Auditory,4.5,100,Reduce social media usage. Too much time on Netflix.,90.36
138421,22,Female,Engineering,7.5,3.2,2.4,Yes,85.5,5.7,Good,0,Bachelor,Low,4.7,Yes,4.0,5,7.8,No,1,13.6,Quiet Room,Yes,High,6,1,10,Auditory,8.9,100,Improve sleep hygiene. Reduce social media usage. Too much time on Netflix. Work on motivation. Manage exam anxiety.,88.64
138422,18,Male,Computer Science,7.544432328795833,3.6,1.2,No,41.7,8.9,Fair,6,Some College,Medium,3.1,Yes,4.0,5,7.0,No,5,13.7,Quiet Room,Yes,Medium,6,9,6,Reading,8.9,93,Reduce social media usage. Improve attendance.,98.86
138423,28,Male,Computer Science,4.515250167054393,1.4,0.3,Yes,76.8,4.7,Fair,2,Some College,Low,6.0,Yes,4.0,8,4.9,No,2,6.2,Co-Learning Group,Yes,Medium,7,7,8,Kinesthetic,7.3,98,Improve sleep hygiene. Manage exam anxiety.,89.48
138424,25,Male,Arts,3.9,1.2,3.0,Yes,45.3,6.5,Good,1,Master,High,4.9,No,3.3,1,5.8,No,2,8.8,Library,No,High,9,7,8,Auditory,8.5,78,Too much time on Netflix. Improve attendance. Manage exam anxiety.,89.93
138425,19,Female,Computer Science,5.198504238613052,3.3,0.3,Yes,74.0,5.5,Good,4,High School,Low,5.3,Yes,4.0,7,2.9,No,4,9.1,Dorm,Yes,High,10,9,6,Auditory,4.6,100,Improve sleep hygiene. Reduce social media usage.,93.1
